,date,message
91,2013-11-27 01:52:12,"y GSI approached me after lecture and said that as he was grading my reading response, he noticed that it was worded very similarly to another student's response. He asked me if maybe the student and I worked together; I said no (quite frankly, I didn't even know who the student was). When I returned back to my room, I decided to pull up both of our responses, which are posted to an open forum that all class members can view (I posted my response a good seven hours before the student). After all, the topic was rather specific and the instructions called for referencing specific readings, so I wondered how similar they could be. I now understand why my GSI raised his eyebrows; you literally copied and pasted my response, thinking you were so clever by switching the last two paragraphs, inserting some quotes, and rearranging my sentences. I know who you are now, and you picked the wrong student to plagiarize. Academic dishonesty makes me sick. I hope you fail this class and/or are kicked out of Cal."
92,2013-11-27 01:27:14,"nly when a guy I bring over  immediately goes to my bookshelves and starts looking through it and commenting on the ones he has read as well, will I have finally found my true love."
93,2013-11-27 01:00:15,"y boyfriend of over a year just broke up with me and I am truly devastated. I already moved out of his place, but I can't fall asleep at night. I am always thinking about him and wishing that he would take me back. His moderately-sized Indian cock wasn't bad either.

I feel like he dumped me to explore other girls, but now I am extremely self-conscious. Was it because I am Asian? Was it because his house-mates can lift more than him when the go to the gym? Was it because he is too into boxing now? Was it because he realized that he will never be a navy seal? 

I'm crying inside and I don't know what to do."
94,2013-11-27 01:23:16,never knew that I had daddy issues until I came to college. But hey... a big shout out to all the frat boys who have been so accommodating to me. ;)
95,2013-11-27 01:09:17,"o shave November for me has allowed my dick to grow its own mustache. Looks like a little Italian man, to be honest"
96,2013-11-27 01:40:19,"'m on that good kush and adderall,
I'm taking 7 classes, passed em all...
I don't know what I would do without 'ralls...
I hope I don't have to go through withdrawals....

long as my bitches love me......"
97,2013-11-26 01:11:20,OLOLOL College taught me: http://www.buzzfeed.com/awesomer/reasons-kids-are-pretty-much-just-tiny-drunk-adults
98,2013-11-26 00:03:21,hy the fuck are people still worried about whether others are eating alone or who people are eating with? I thought we were done with that shit in high school
99,2013-11-26 00:31:23,"ou wouldn't know this by just looking at me, but i hardly eat anything (under 500 kcal) weekdays, then binge on the weekends. i usually eat around 8000 kcal in one sitting, high and drunk off my mind. my whole body swells up on mondays. i can't walk far because my calves start to hurt but i like wearing my skinny jeans. my weight fluctuates every week. i'll be skinny on friday and show up looking like a walrus on monday. I'm ashamed of myself when i wake up sober on monday morning. i wish i could stop."
100,2013-11-26 00:21:25,hristy Tran is so cute <3333.  This is not Christy Tran.
101,2013-11-26 00:08:26,"n light of recent confessions, I think it would be wise to put up a notice on the about page urging people to call counseling and psychological services at the tang center if they are having suicidal thoughts or thoughts of harming oneself or others. A direct phone number would be good. The confession page is not a good forum for discussion about suicide, as many people are not sympathetic nor well equipped to help the original poster."
102,2013-11-26 00:48:30,o the girl who walked into me on my way to class and then got all pissy at me for not going around you:  GET OFF YOUR FREAKING PHONE WHILE YOU'RE WALKING or learn how to multitask better. I'm NOT going to walk around you just because your eyes are glued to your phone.  I hate to think how often you do this in the middle of the street.
103,2013-11-26 00:39:31,"jerk off to my roommate having sex with his boyfriend. It's their fault, they fuck like monkeys even though I'm in the room just because they think I'm asleep. I'm not even gay, I just do it out of spite."
104,2013-11-26 00:06:32,"m I the only one that goes out of my way to avoid Telegraph on my way to class? I thought the cold nights would drive all the homeless, drug dealers, and drunk people away to People's Park, but yesterday, I witnessed a drug deal, a homeless man abusing his dog, and some homeless youth were blocking the sidewalk. How long is it going to take to remove the homeless from our streets and bring better restaurants and shopping to Telegraph? My suggestion: We should also start power washing Telegraph (like everywhere else) daily or at least every other day to get rid of the piss drunks leave and drive the homeless people away from their corners. Are there any clubs on campus that deal with local government to stop the madness?"
105,2013-11-26 00:53:33,hate how my dick touches the water everytime I sit down and take a shit because it's too long. #bigdickproblems
106,2013-11-26 00:29:34,"sian parents need to stop babying their kids. Asian kids need to stop trying to uphold family honor. This is America, please learn to be American. We leave our parents at 18 and throw them in a retirement home when they are eligible."
107,2013-11-26 00:00:37,"hese asian girls in they short dresses and they high heels rollin into bart #noclass

those black girls with dem real curves and DAT ASS u make a nigga go crazy #inheat #junglefever

white girls #psychotic #bitches"
108,2013-11-26 00:16:43,"n the midsts of all these sexist, racist, fucked up, rants- I gotta say....from someone studying abroad as an ES major; the bullshit womxn and POC deal with here is nothing compared to the stuff other people in even other first world countries like Japan (which I'm residing in right now) have to deal with. But unlike other mean spirited people will say, I think my fellow womxn and POC should really try harder to do something about this instead of pretend they are okay with such inequality because it may not seem like a big deal in the states but once you move out, it becomes a big deal. And for you white males who think it's not your problem well...fuck you. So many of you need a privilege check..."
